"idPiece","idJeu","contenu_total","message"
"888","791","1 plateau de jeu
6 pions Montgolfière de 6 couleurs différentes
6 jeux de 24 cartes aux couleurs des pions. Chaque série de cartes comprend : 
- 15 cartes Lest
- 4 cartes Grappin
- 2 cartes Gaz Soporifique
- 2 cartes Tempête
- 1 carte Super Moteur
1 règle du jeu",NULL
"889","792","1 plateau alvéolé de 16 cases de côté
4 chevalets
96 prismes lettrés sur 2 de leurs faces
1 sac 
1 règle du jeu",NULL
"890","793","1 plateau de jeu
1 dé
6 pions
24 anneaux de 4 couleurs différentes
50 cartes Blocus
200 cartes Quiz
200 cartes Vrai ou Faux
1 règle du jeu",NULL
"891","794","12 grandes planches illustrées
1 stylo avec signal sonore et lumineux",NULL
"892","795","4 planches illustrées
32 cartes &quot;lettres&quot;
1 alphabet
1 règle du jeu",NULL
"893","796","20 cartes illustrées
1 règle du jeu",NULL
"894","797","112 cartes
1 règle du jeu",NULL
"895","798","48 cartes
1 règle du jeu",NULL
"896","799","50 cartes : 
- 24 cartes Kaffeebohne
- 22 cartes Weinbrandbohne
- 4 cartes Kakaobohne
1 règle du jeu",NULL
"897","800","112 cartes
1 règle du jeu",NULL
"898","801","1 plateau de jeu
1 feutre effaçable et 1 éponge
8 pions &quot;score&quot;
Des plaques numérotées
48 grilles avec différents niveaux de difficulté
Les solutions
1 règle du jeu",NULL
"899","802","112 cartes
1 règle du jeu",NULL
"900","803","1 coffret de jeu en bois comprenant 5 cases amovibles en bois
1 jeu de 52 cartes
Jetons en bois
1 règle du jeu",NULL
"901","804","72 cartes
1 livret explicatif
1 tableau de consultation",NULL
"902","805","216 pièces de puzzle numérotées
1 plateau
4 socles
3 pièces (étages).
1 notice",NULL
"903","806","1 plan de jeu
6 pions
6 petits drapeaux de 6 couleurs différentes
170 cartes villes dont 82 avec des renseignements  touristiques
10 cartes de chance
6 plans de vol
1 dé
1 règle de jeu avec des informations touristiques sur 82 villes",NULL
"904","807","4 pizzas
49 jetons-ingrédients
4 jetons-mouches
3 jetons de rechange
1 dé rouge (numéroté de 1 à 6)
1 dé noir (numéroté de 1 à 3)
1 règle du jeu",NULL
"905","808","1 collier de la reine
5 anneaux dorés
12 tuiles de gemmes
110 cartes 
1 livret de règle
1 carte Web d'accès en ligne",NULL
"906","809","15 cartes bateau
24 trésors : coffre, tonneau, chandelier et sabre (6 de chaque)
25 pions en bois, de 5 couleurs différentes
1 planche d'autocollants avec 25 pirates, de 5 couleurs différentes  + 5 pirates neutres sans couleur qui serviront de pièces de rechange)
75 pièces :
- 27 pièces d'1 ducat (cuivre)
- 18 pièces de 5 ducats (argent)
- 30 pièces de 10 ducats (or)
1 règle du jeu",NULL
"907","810","1 plateau de jeu
44 colons de 4 couleurs différentes
4 marqueurs de score de 4 couleurs différentes
80 hexagones Frontière
1 règle du jeu",NULL
"908","811","1 console avec minuteur
72 cartes &quot;+ facile&quot;
72 cartes &quot;- facile&quot;
1 bloc de fiches de score
1 règle du jeu",NULL
"909","812","1 plateau de jeu
1 moule petite bête en 5 parties.
1 &quot;Écrabouilleur&quot; en forme de main
4 pots de pâte de couleur
12 cartes &quot;Écrabouille&quot;
1 dé
1 règle du jeu",NULL
"910","813","1 sphère de Bingo
90 boules numérotées
10 cartes de Bingo
120 jetons
1 règle du jeu",NULL
"911","814",NULL,NULL
"912","815","700 Gambits (questions)
1 livret de règles
1 sablier
1 tapis de jeu
1 échelle des scores
Des jetons de pari
Des ardoises
Des feutres effaçables",NULL
"913","816","1 plateau de jeu composé de : 
- 6 sections imprimées recto-verso
- 1 noyau central
1 Fosse aux Peurs munie de son couvercle
6 plate-formes pour tenir les cartes Portait et les Clefs
36 Clefs
12 pions (6 Emissaires et 6 Crânes)
36 cartes Destin
36 cartes Duel
9 cartes Portrait
2 cartes de Référence Rapide
4 Portes et leur socle
1 bloc et 1 crayon
Autocollants numérotés de 1 à 6
2 dés
1 livret de règles entièrement illustré
1 cassette VHS",NULL
"914","817","1 plateau de jeu
20 grenouilles (5 de chaque couleur, numérotées de 1 à 5)
1 dé
1 règle du jeu",NULL
"915","818","5 planches illustrées
45 cartes-images
45 cartes-mots
54 articles",NULL
"916","819","1 plateau de jeu
4 voitures
4 pions personnage
2 pions ronds
1 dé classique
1 dé spécial
1 règle de jeu",NULL
"917","820",NULL,NULL
"918","821","24 grilles illustrées
1 grille pour les &quot;champions&quot;
144 lettres
1 livret : 30 problèmes de mots croisés avec leurs solutions",NULL
"919","822","1 console électronique
110 cartes
48 jetons liasses de billets
1 bloc &quot;feuilles de score&quot;
1 règle du jeu",NULL
"920","823","1 structure pour mettre le ballon
10 ballons
10 pics
1 règle du jeu",NULL
"921","824","12 paires de cartes-puzzle
1 règle du jeu",NULL
"922","825","8 planches recto-verso
112 jetons Lettre
1 réglette de décodage
1 notice",NULL
"923","826",NULL,NULL
"924","827","1 plateau de jeu
102 lettres
4 chevalets
1 sac pour les lettres
1 règle du jeu",NULL
"925","53","1 plateau de jeu (brillant)
34 plaques Couloir (brillantes) dont 12 avec image, 12 lignes droites et 10 virages
24 cartes
4 pions",NULL
"926","828","5 pièces en bois
60 cartes
1 règle du jeu",NULL
"927","829","40 cartes ( 20 paires)",NULL
"928","830","36 planches de jeu
1 ardoise transparente
4 crayons de couleur
1 gomme
1 livret pédagogique",NULL
"929","831","1 plan de jeu
17 cartes labyrinthe (7 avec symbole, 8 en virage et 2 en ligne droite)
12 cartes trésor rondes
4 fantômes
4 supports en plastique
1 règle du jeu",NULL
"930","832","6 planches-personnages
36 cartes à placer",NULL
"931","833","1 plateau de jeu
1 arbre
52 jetons-images
1 livret illustré",NULL
"932","834","1 plateau de jeu
10 pions de couleur différente
8 armes (poignard, chandelier, révolver, corde, matraque, clef anglaise, fer à cheval, fiole de poison)
30 cartes
2 dés
1 étui confidentiel
1 Carnet de détective
1 règle du jeu",NULL
"933","835","1 plateau de jeu
16 cartes Chance
1 caisse de banquier
16 cartes Caisse de communauté
10 pions en métal
1 paquet de billets de banque
2 supports pour cartes
1 feuille d'autocollants
32 maisons (en bois)
12 hôtels (en bois)
4 pieds en caoutchouc
2 dés
28 cartes de propriété
1 règle du jeu",NULL
"934","836","1 plateau de jeu
6 pions de couleur différente
16 cartes Transaction
16 cartes Prêt
80 cartes Courrier
6 livrets d'épargne
1 liasse de billets de banque
1 dé
1 règle du jeu",NULL
"935","837","35 pièces Triominos recto/verso
1 règle du jeu
1 poster",NULL
"936","838","40 grandes cartes lutins
1 règle du jeu",NULL
"937","839","1 plateau
4 pions souris
4 morceaux de fromage
16 barrières 
1 règle du jeu",NULL
"938","840","1 plateau de jeu
345 plaques couloir
24 cartes secrètes
4 pions personnage",NULL
"939","841","1 dé à 6 couleurs
7 aires de jeux
28 jetons animaux
7 jetons personnages Barbabébés
7 socles transparents
7 jetons accessoires Barbabébés
1 sac en tissu
1 règle du jeu",NULL
"940","842","1 boîte à pêche géante
15 pièces magnétiques
2 cannes à pêche",NULL
"941","843","1 plateau de jeu
11 pièces
1 livret de défis avec les solutions",NULL
"942","844","1 rampe
1 bloc de départ
1 bloc-raccord
1 bille
6 plaquettes (avec 3 motifs différents)
2 colonnes
1 dé (aux motifs des plaquettes)
1 règle du jeu",NULL
"943","845","1 dé
10 images
30 pièces de puzzle : 
- 10 pièces &quot;dé&quot;
- 10 pièces &quot;chiffre&quot;
- 10 pièces &quot;doigts&quot;
1 règle du jeu",NULL
"944","846","1 plateau de jeu
4 pions
20 jetons
1 dé
1 batterie de cuisine (15 pièces)
1 mode d'emploi
2 billes",NULL
"945","847","1 tablette support
5 caches colorés
1 dé
1 révélateur rouge
6 fiches en relief à toucher
27 jetons ronds images/mots
40 jetons lettres
24 jetons syllabes
24 fiches cartonnées recto-verso
1 règle du jeu",NULL
"946","848","40 cartes
1 règle du jeu",NULL
"947","849","192 pièces de jeu de 4 couleurs différentes (chaque armée comprend 9 soldats, 6 tanks, 3 chars d'assaut, 6 chasseurs, 3 bombardiers, 6 destroyers, 3 croiseurs, 1 méga-missile, 1 drapeau et 10 power)
1 plateau de jeu
4 réserves
1 sablier de 3 minutes
4 blocs de feuilles d'ordres
4 crayons
1 règle du jeu",NULL
"948","850","1 plateau de jeu
1 dé
6 pions
288 cartes
1 règle du jeu",NULL
"949","851","30 cartes
5 planches",NULL
"950","852","1 support transparent
6 planches illustrées
40 pions de couleur ( 9 rouges, 10 bleus, 5 jaunes, 10 verts, 3 violets et 3 orange)",NULL
"951","853","1 tableau de jeu
16 souris
1 dé
1 règle du jeu",NULL
"952","854","1 plateau de jeu
1 sablier
1 dé
4 pions
8 cartes-indices
64 cartes-lettres
352 cartes-énigmes
1 règle du jeu",NULL
"953","855","12 cartes-puzzles
12 jetons ronds
1 guide des jeux",NULL
"954","856","Pièces de puzzle
1 poster",NULL
"955","857","4 planches illustrées recto-verso
1 planche encastrements
8 grands sujets
48 images &quot;jumeaux&quot;
32 images &quot;sujets&quot;
20 jetons &quot;silhouettes&quot;
80 pions
4 sachets plastique
1 livret",NULL
"956","858","28 dominos",NULL
"957","859","4 planches
24 cartes",NULL
"958","860","4 grilles recto-verso
24 cartes trio
72 images mémo
12 cartes-image
48 jetons-puzzle
1 notice de jeu",NULL
"959","861","20 fiches-modèles recto-verso
2 barrettes 
32 pions-lettres
1 guide d'utilisation",NULL
"960","862","26 jetons lettres magnétiques
26 cartes dessins d'animaux recto-verso
1 plateau de jeu
1 règle du jeu",NULL
"961","863","108 cartes : 
- 2 fois 36 cartes-images
- 36 cartes mots",NULL
"962","864","24 cartons de 4 couleurs différentes
90 pions de 2 couleurs différentes",NULL
"963","865","1 plateau de jeu réversible avec 2 jeux
84 lettres (fond jaune)
1 sac en tissu
16 jetons rouges : 4 (5), 5 (5), 6 (6)
29 jetons bleus: 1 (9), 2 (10), 3 (10)
1 règle du jeu",NULL
"964","866","1 plateau de jeu recto-verso en 4 parties
1 dé en bois
8 pions en bois de 4 couleurs différentes
1 règle du jeu",NULL
"965","867","1 plateau de jeu
1 sablier
1 dé
4 pions avec socle
64 cartes-lettres
352 cartes-énigmes
1 support de rangement
1 règle du jeu",NULL
"966","868","72 tuiles
1 règle du jeu",NULL
"967","869","33 cartes
1 règle du jeu",NULL
"968","870","4 planches de dépôt Amis des animaux
1 jeu de cartes bleues illustrées avec 16 motifs
1 jeu de cartes roses illustrées avec 16 motifs
8 friandises en bois (2 carottes, 2 poissons, 2 trèfles, 2 os)
1 règle du jeu",NULL
"969","871","4 plaquettes montres avec aiguilles mobiles
54 petites cartes d'heures recto-verso
1 règle du jeu",NULL
"970","872","1 plateau de jeu avec 2 supports en carton
8 arbres en carton avec base
6 personnages en carton avec supports en plastique
1 roue à vent
1 règle du jeu",NULL
"971","873","1 plateau de jeu
1 sablier de 60 secondes
1 dé
4 pions-aventuriers avec socle
64 cartes-lettres
264 cartes-énigmes
1 support de rangement
1 règle du jeu",NULL
"972","874","1 plateau
8 pions
28 cartes Propriété
16 cartes Chance
16 cartes Caisse de communauté
32 maisons
12 hôtels
2 dés
Des billets
1 règle du jeu",NULL
"973","875","1 plateau de jeu
55 cartes
1 gros dé
5 légumes
4 petites bêtes (qui peuvent changer selon les boîtes)
Des petites tortues
10 pions en bois (4 oranges + verts)
1 planche d'adhésifs",NULL
"974","876","62 plaquettes en bois en 4 couleurs et 3 formes différentes
Instructions avec modèles",NULL
"975","877","1 disque avec plein de défis
10 puzzles de 3 pièces chacun
1 notice détaillée",NULL
"976","878","1 grille
2 supports
22 pions jaunes
22 pions rouges",NULL
"977","879","1 plateau de jeu
56 cartes Evènement
56 cartes Question/réponse
56 cartes Document/information ou cartes Reportage
60 jetons
1 dé
4 pions",NULL
"978","880","76 plaques triangulaires 
6 chevalets
1 règle du jeu",NULL
"979","881","40 cartes
12 jetons
2 bandeaux
1 sac de transport
1 sablier
1 notice",NULL
"980","882","106 cartes
1 sabot à cartes
1 règle du jeu",NULL
"981","883","1 plateau de jeu
6 pions
1 sonnette
110 cartes
1 support de rangement
1 notice",NULL
"982","884","66 cartes
1 mini-sabot
1 règle du jeu",NULL
"983","885","24 cartes",NULL
"984","886","Pions et maisons en plastique.",NULL
"985","887","1 tableau de jeu
63 cubes de 7 couleurs différentes
63 &quot;olives&quot; de 7 couleurs différentes
70 disques de 7 couleurs différentes
1 bloc de 35 feuillets de la carte d'Europe
1 règle du jeu",NULL
"986","888","70 cartes",NULL
"987","889","36 cartes
25 pions
4 chats
1 pelote
1 souris
1 tapis",NULL
"988","890","13 paires aimantées d'animaux marins
4 cannes à pêche",NULL
"989","891","24 cartes
4 planches",NULL
"990","892","24 tuiles
4 planches",NULL
"991","893","36 Triominos
60 fiches des récompense
4 réglettes
1 règle du jeu","Même matériel que Triominos my first"
"992","894","30 cartes
5 planches",NULL
"993","895","24 cartes
16 jetons
10 &quot;Dodo&quot;
1 règle du jeu",NULL
"994","896","24 cartes
6 cartes notices",NULL
"995","897",NULL,NULL
"996","898","Pions en métal
Maisons et hôtels en bois",NULL
"997","899","60 lettres pré-découpées
32 images
1 socle &quot;porte-lettres&quot;",NULL
"998","900","1 plateau de décodage
1 écran
240 pions (30 dans chacune des 8 couleurs)
80 fiches de marque (40 de chaque couleur)
120 entretoises  pour pions (60 petites 60 moyennes)
80 entretoises pour fiches de marque (40 petites, 40 moyennes)
1 règle du jeu",NULL
"999","901","50 plaques illustrées
1 règle du jeu",NULL
"1000","902","1 plateau de jeu
64 pions réversibles
1 règle du jeu",NULL
"1001","903","1 plateau de jeu
1 socle tournant
4 pions policiers
16 barreaux de prison (4 de chaque couleur)
4 lampadaires
1 barrière
1 chien
4 panneaux de séparation
2 supports en forme d'arbre
15 cartes Voleur
1 règle du jeu",NULL
"1002","904","1 plateau de jeu
64 boules Rolit
1 règle du jeu",NULL
"1003","905","4 planches
24 cartes",NULL
"1004","906","108 cartes (2 fois 27 cartes-lettres et 2 fois 27 cartes-images).",NULL
"1005","907","1 cadran fixé à un socle en plastique
6 planches d'images imprimées recto-verso
1 cache-mots",NULL
"1006","908","181 pions noirs
180 pions blancs
1 plateau de jeu
1 règle du jeu",NULL
"1007","909","28 dominos",NULL
"1008","910","28 dominos",NULL
"1009","911","1 plateau de jeu
8 lapins
1 roue de la chance avec une flèche tournante
2 planches
1 pont suspendu
1 règle du jeu",NULL
"1010","912","6 grandes planches
36 petites cartes
1 règle de jeu",NULL
"1011","913","1 plateau de jeu
6 cartes rectangulaires &quot;Loup&quot;
37 jetons dont : 
- 14 paires de jetons &quot;Personnage&quot;
- 9 jetons spéciaux (1 &quot;Attention au loup!&quot;, 2 &quot;Ballon perdu&quot;, 2 &quot;Roi des animaux&quot;, 2 &quot;Tour de la forêt&quot;, 2 &quot;J'ai la banane&quot;)
1 roue
1 règle du jeu",NULL
"1012","914","10 cartes Mystère
42 cartes Témoin
18 cartes Objet
12 cartes Action
1 révélateur de coupable
1 liste des suspects
1 jeton Dragon
1 décodeur à écran rouge
1 loupe
1 bloc de feuilles d'enquête
1 règle du jeu",NULL
"1013","426","1 plateau de jeu
1 sablier
500 cartes
1 dé
4 cartes descriptives des catégories se trouvant à l'avant de la boîte de cartes
4 pions
4 blocs de papier
4 crayons",NULL
"1014","915","1 plateau de jeu
204 cartes
2 cartes de catégorie
36 tuiles de catégorie
2 jetons de déplacement
2 jetons de tour
6 pions de défi
1 boîte pour ranger les cartes
2 ardoises magiques
2 stylets détachables
1 sablier
1 règle du jeu",NULL
"1015","916","1 plateau de jeu
2 paquets de 55 cartes
1 sabot à cartes
4 voitures de couleurs différentes
17 pions rouges &quot;Attaques&quot; : 
- 3 pannes d'essence (bidons d'essence)
- 3 crevaisons (roues crevées)
- 3 accidents (voitures accidentées)
- 4 limites de vitesse (panneau limite de vitesse à 50)
- 4 feux rouges 
4 pions verts &quot;Bottes&quot;: 
- 1 camion citerne (pompe à essence)
- 1 increvable (roue increvable)
- 1 as du volant (volant)
- 1 véhicule prioritaire (échelle de pompier)
1 règle du jeu",NULL
"1016","917","1 plateau de jeu
14 billes blanches
14 billes noires
1 règle du jeu",NULL
"1017","918","8 planches illustrées recto-verso
1 planche : les crayons de la semaine
24 jetons-montres (heures pleines)
24 jetons-pendules (heures fractionnées)
24 jetons-saisons
24 jetons-mois
24 images séquentielles
2 sachets pour ranger les jetons
1 règle du jeu",NULL
"1018","919","1 meneur de jeu électronique
24 cartes
1 règle du jeu",NULL
"1019","920","104 plaques numérotées
2 jokers
4 supports
1 sablier
1 livret d'instructions",NULL
"1020","921","28 dominos
2 aiguilles avec leur axe support",NULL
"1021","922","2 planches à dessin effaçables
60 cartes rouges (10 et 11 ans)
60 cartes bleues (de 7 à 9 ans)
1 sablier
6 crayons de couleur
1 règle du jeu",NULL
"1022","923","1 papa dans son lit
4 pions
1 plateau de jeu
16 cartes
1 flèche
1 planche d'autocollants
1 règle du jeu",NULL
"1023","924","1 plateau de jeu
65 tuiles en plastique",NULL
"1024","925","1 cuisto dingo
1 dé
16 dingo burgers (4 violets, 4 jaunes, 4 rouges et 4 verts)
1 règle du jeu",NULL
"1025","926","1 plateau puzzle
1 pion fermier
15 pions animaux
1 dé
10 jetons
1 livret pédagogique
1 règle du jeu",NULL
"1026","927","160 cartes Contrario
5 cartes chiffres
1 règle du jeu",NULL
"1027","928","1 plateau de jeu
16 pièces blanches
16 pièces noires
1 règle du jeu",NULL
"1028","929","70 cartes",NULL
"1029","930","1 plateau de jeu
60 jetons de lettres",NULL
"1030","931","120 cartes spéciales
6 têtes de mort
2 plateaux d'échange
1 sablier
1 règle du jeu",NULL
"1031","932","20 puzzles de 2 pièces en bois",NULL
"1032","933","1 plateau de jeu
4 figurines fantômes en bois
4 pions enfants en bois avec une tête aimantée
4 jetons-couleur en bois
1 dé spécial
1 règle du jeu",NULL
"1033","934","1 plateau de jeu réversible avec 2 jeux
84 lettres (fond jaune)
1 sac en tissu
30 jetons bleus
1 règle du jeu",NULL
"1034","935","1 plateau de jeu
30 cartes de course
5 cavaliers
5 chevaux
5 obstacles
1 règle du jeu",NULL
"1035","936","4 planches
56 planches de formes et couleurs
1 dé de couleurs
1 dé de formes",NULL
"1036","937","La boîte à potins
200 cartes recto-verso
50 barrettes
1 règle du jeu",NULL
"1037","938","1 Éléphant'0
25 feuilles de bananier
9 jetons splash
1 règle du jeu",NULL
"1038","939","5 planches
30 jetons",NULL
"1039","940","1 stylo interactif
24 maxi fiches
4 petits trains multi-activités
1 jeu de plateau
1 jeu de l'oie
1 roulette avec une flèche
1 dé des couleurs
4 pions
1 règle du jeu",NULL
"1040","941","50 jetons de lettres et syllabes
1 livret de règles de 27 jeux de lettres et de mémoire",NULL
"1041","942","1 plateau de jeu
400 cartes
1 pot de pâte Cranium
6 cubes Cranium
4 grenouilles sauteuses
1 dé
1 sablier
1 bloc-notes
1 crayon Cranium
2 pions
1 règle du jeu",NULL
"1042","943","1 livre plein d'astuces pour organiser votre soirée, des super recettes de cuisine, des propositions de jeux, des tests, des conseils de maquillage et de coiffure.
1 jeu de carte
1 dé
5 badges
1 livre d'or",NULL
"1043","944","12 singes
1 chimpanzé noir
1 palmier en plusieurs parties : 
- 1 base
- 1 tronc en 2 parties
- les feuilles en 2 parties
2 dés",NULL
"1044","687","1 plateau de jeu double face
2 armées du Bien (verte et jaune)
2 armées du Mal (rouge et noire)
55 cartes : 
- 22 cartes Territoire
- 17 cartes Aventure
- 16 cartes Siège de Minas Tirith
1 dé rouge
1 dé noir",NULL
"1045","945",NULL,NULL
"1046","946","1 araignée tournante
20 insectes (5 de chaque couleur)
1 roue
1 pince
1 règle du jeu",NULL
"1047","947","28 dominos",NULL
"1048","948","1 livret de scénarios
8 salles carrées
2 zones de départ (une par joueur)
2 paravents/aide de jeu
2 séries de pions (une par joueur) comportant chacune 8 personnages et 6 objets
2 séries de 8 figurines en carton et leurs 16 socles en plastique
2 jeux de cartes (16 cartes par joueur) comportant chacun 9 cartes Combat, 3 cartes Saut et 4 cartes Actions
Plusieurs marques de Herse ouverte/brisée
Plusieurs marqueurs pour compter les actions effectuées
4 petites zones de départ de 4 couleurs différentes.",NULL
"1049","949","1 règle du jeu
8 salles carrées
2 zones de départ
2 paravents/aide de jeu
2 séries de pions comportant chacune 8 personnages et 6 objets
2 séries de figurines en carton et leurs 16 socles en plastique
2 jeux de cartes (16 cartes par joueur) comportant 9 cartes Combat, 3 cartes Saut et 4 cartes Actions
Plusieurs marqueurs de herse ouverte/brisée
Plusieurs marqueurs pour compter les actions effectuées",NULL
"1050","950","6 wagons
1 locomotive
10 éléments de décor
Jetons butin : 18 bourses de 250$ à 500$, 6 bijoux de 500$ et 2 cagnottes de 1000$
17 cartes Manche (7 pour 2,3 et 4joueurs, 7 pour 5 et 6 joueurs, 3 cartes Arrivée en gare)
1 pion Marshal
13 cartes Balle neutres
Pour chaque joueur ! 1 fiche personnage, 1 carte personnage, 10 cartes Action, 6 cartes Balle et 1 pion Bandit
1 règle du jeu.",NULL
"1051","951","500 cartes
1 séparateur pour les cartes
1 règle de jeu",NULL
"1052","952","1 plateau de jeu recto-verso
1 livret de règles
2 dés à 10 faces
10 fiches de personnages
10 figurines prépeintes
160 pions
Sachets de rangement inclus",NULL
"1053","953","4 éléments constituant la bordure du plateau de jeu
9 tuiles &quot;Paysage&quot;
60 cartes &quot;Action&quot;
60 chevaliers et 16 châteaux
100 marqueurs de frontières
47 Ducats d'Or (36 de valeur 1 et 11 de valeur 5)
4 marqueurs &quot;Armoiries&quot;
1 marqueur &quot;Roi&quot;
1 règle du jeu",NULL
"1054","954","84 cartes Images
1 piste de score
6 lapins en bois
36 jetons de vote
1 règle du jeu",NULL
"1055","955","82 jetons
28 cartes
3 dés
5 plateaux
7 figurines Sous-marin
1 figurine Phare obscur
1 règle du jeu",NULL
"1056","956","206 cartes
4 cartes Catégorie
4 crayons Pictionary
4 blocs de papier
1 plateau de jeu
4 cubes
1 sablier (1 minute)
1 dé à points
1 dé Challenge
1 règle du jeu",NULL
"1057","957","1 plateau de jeu
52 pierres de 4 couleurs différentes (13 de chaque)
100 cartes &quot;précepte&quot;
1 bloc de score
4 blocs mémo
1 sablier (1 minute)
1 règle du jeu",NULL
"1058","958","1 plateau de jeu
34 tuiles Labyrinthe dont 12 avec image, 12 neutres en ligne droite et 10 neutres en virage.
24 cartes Trésors
4 pions en bois
1 notice",NULL
"1059","959","1 plateau de jeu
6 pions de personnage
6 jetons de mobilier
7 socles blancs
7 socles jaunes
1 carnet de détective
1 dé
1 feuille d'autocollants
1 règle du jeu",NULL
"1060","960","1 pions voiture Poli
1 tapis de jeu Vroom Ville
33 cartes
1 dé
1 puzzle de 6 pièces
5 jetons Rescue
1 feu rouge
1 règle du jeu",NULL
"1061","961","1 plateau de jeu
14 cartes &quot;Objectif&quot;
44 cartes &quot;Territoires&quot; :
- 42 cartes avec un territoire et une arme
- 2 cartes jokers présentant les 3 armes
6 séries de pions de différentes couleurs
6 dés (3 d'une couleur + 3 d'une autre)
1 règle du jeu",NULL
"1062","962","12 puzzles de 2 pièces",NULL
"1063","963","Rahan
4 hommes des cavernes
1 plan de jeu
1 silex
1 dé
8 socles
4 jetons &quot;animal&quot;
4 jetons &quot;bête féroce&quot;
20 grandes cartes
52 petites cartes
1 livret",NULL
"1064","964","56 cartes
4 supports plastiques",NULL
"1065","965","1 plateau de jeu
2 dés
36 pions-armées nationales (6 par couleur)
36 pions-armées mercenaires (6 par couleur)
12 cartes d'ambassadeurs
6 cartes de dames
50 deniers
1 règle de jeu",NULL
"1066","966","1 plateau de jeu
4 pions de couleurs différentes
2 dés",NULL
"1067","967","1 plateau de jeu
2 armées de 40 pions (1 bleue, 1 rouge)
80 supports
1 règle du jeu",NULL
"1068","968","36 pièces",NULL
"1069","969","1 plateau de jeu
6 pions
28 cartes de Propriété
16 cartes Chance
16 cartes Caisse de communauté
1 paquet de billets
32 Appartements
12 Hôtels
2 dés
1 règle du jeu",NULL
"1070","970","1 base de jeu avec couvercle
20 billes (dont 1 bille de rechange pour chaque couleur)
1 règle du jeu",NULL
"1071","971","1 plateau
25 cartes
4 petites planches pour ramasser les 16 trésors
4 pions
1 dé
1 sac noir en coton
1 règle du jeu",NULL
"1072","972","1 livre
18 pièces",NULL
"1073","973","4 planches
24 cartes",NULL
"1074","974","44 cartes Chemin
27 cartes Action
28 cartes Or
11 cartes Rôles
1 règle du jeu",NULL
"1075","975","20 pièces",NULL
"1076","976","28 dominos (dont 2 avec toutes les lettres en minuscule ou en majuscule).",NULL
"1077","977","19 puzzles &quot;Mot&quot; constitués de 78 pièces &quot;Lettre&quot;
1 règle du jeu",NULL
"1078","978","6 planches recto-verso
18 jetons représentant des quantités d'objets
32 jetons avec des chiffres et des signes.",NULL
"1079","979",NULL,NULL
"1080","980",NULL,NULL
"1081","981","1 plan de jeu
125 tickets dont 54 taxi, 43 bus, 23 métro et 5 black tickets
2 cartons &quot;coup double&quot;
18 cartons départ
1 tableau de parcours
6 pions
1 règle du jeu",NULL
"1082","982",NULL,NULL
"1083","983","1 plateau de jeu
15 billes blanches
15 billes noires
15 billes rouges",NULL
"1084","984","5 plateaux &quot;zoo&quot;
5 plateaux &quot;extension de zoo&quot;
5 camions
30 pièces de monnaie
1 pion de bois
16 jetons &quot;naissance&quot; circulaires (2 de chacune des 8 espèces animales)
112 jetons carrés : 
- 88 animaux (11 de chaque espèce)
- 12 boutiques (3 de chacun des 4 types)
- 12 jetons &quot;monnaie&quot;",NULL
"1085","985","1 plateau de jeu
1 sabot de cartes Flash Mac Queen
1 planche de stickers pour personnaliser son sabot
2 paquets de 55 cartes
10 cartes exclusives
4 pions Flash Mac Queen
17 pions attaque
1 règle du jeu",NULL
"1086","986","1 plateau de jeu
16 pièces blanches
16 pièces noires
1 règle du jeu",NULL
"1087","987","1 distributeur (en 3 parties)
90 boules de bingo
1 feuille de contrôle
120 jetons
1 planche de 40 cartes de bingo",NULL
"1088","988","9 puzzles de 2 pièces",NULL
"1089","989","6 instruments de musique
160 cartes recto/verso
120 jetons
1 règle du jeu",NULL
"1090","671","1 sablier (1 minute)",NULL
"1091","990",NULL,NULL
"1092","991","1 plateau de jeu plastifié
210 cartes
2 feutres effaçables à sec
1 bloc effaceur",NULL
"1093","992","1 plateau de jeu
1 dé
200 cartes
1 boîtier
6 camemberts
36 triangles marqueurs
1 règle du jeu",NULL
"1094","993",NULL,NULL
"1095","994","1 plateau de jeu
6 pions de jeu
1 dé
20 jetons rouges
6 jetons violets &quot;libre réponse&quot;
1 jeton &quot;catégorie&quot; orange
1 boîte de rangement pour les jetons rouges
1 distributeur de cartes
396 cartes
1 règle du jeu",NULL
"1096","995",NULL,NULL
"1097","996","1 plateau de jeu
20 jetons blancs en bois
20 jetons noirs en bois",NULL
"1098","997","1 plateau de jeu
2 dés
10 pions (en métal)
32 maisons vertes
12 hôtels rouges
16 cartes Chance
16 cartes Caisse de Communauté
28 titres de propriété
1 liasse de billets
1 règle du jeu",NULL
"1099","998",NULL,NULL
"1100","999","1 règle du jeu
80 cartes
1 sac",NULL
"1101","1000",NULL,NULL
"1103","1001","1 grande carte sur laquelle est dessiné un parcours
1 dé
6 moutons de couleurs différentes",NULL
"1104","1002","305 cartes recto-verso
1 carte repère
1 bloc de papier
4 pions de couleur
4 crayons Pictionary
1 sabot de cartes
1 sablier
1 dé
1 plateau de jeu
1 règle du jeu",NULL
"1105","1003","36 planches de jeu
1 ardoise transparente
4 crayons de couleur
1 gomme
1 livret pédagogique",NULL
"1106","1004","2 coffrets de jeux avec les grilles océan
2 flottes complètes composées chacune de : 
   1 porte-avions (5 trous)
   1 cuirassé (4 trous)
   1 contre-torpilleur (3 trous)
   1 sous-marin (3 trous)
   1 lance-torpilles (2 trous)
Pions blancs
Pions rouges",NULL
"1107","1005",NULL,NULL
